Datetime,adj close,close,high,low,open,volume,day,session,day_high,day_low,pdh,pdl,asia_high,asia_low,orb_high,orb_low,orb_start,orb_end
2025-07-29 08:50:00+00:00,6437.25,6437.25,6437.75,6435.5,6436.0,867,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 08:55:00+00:00,6436.75,6436.75,6437.5,6436.25,6437.25,332,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 09:00:00+00:00,6438.0,6438.0,6438.0,6437.0,6437.0,294,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 09:05:00+00:00,6438.0,6438.0,6438.5,6438.0,6438.0,259,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 09:10:00+00:00,6438.75,6438.75,6439.75,6438.0,6438.0,833,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 09:15:00+00:00,6438.0,6438.0,6440.0,6438.0,6438.75,906,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 09:20:00+00:00,6437.0,6437.0,6438.25,6436.25,6438.25,472,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 09:25:00+00:00,6437.25,6437.25,6438.0,6436.75,6436.75,275,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 09:30:00+00:00,6438.25,6438.25,6438.75,6437.5,6437.5,410,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 09:35:00+00:00,6438.25,6438.25,6439.25,6438.25,6438.25,389,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 09:40:00+00:00,6438.25,6438.25,6439.0,6437.75,6438.25,549,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 09:45:00+00:00,6439.25,6439.25,6439.25,6437.75,6438.0,506,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 09:50:00+00:00,6440.0,6440.0,6440.75,6439.0,6439.0,744,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 09:55:00+00:00,6440.0,6440.0,6440.75,6436.5,6439.5,4774,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 10:00:00+00:00,6439.75,6439.75,6441.0,6439.5,6440.0,1087,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 10:05:00+00:00,6440.0,6440.0,6440.25,6439.25,6439.75,805,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 10:10:00+00:00,6440.0,6440.0,6440.25,6439.25,6440.0,606,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 10:15:00+00:00,6439.25,6439.25,6440.25,6438.5,6440.0,952,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 10:20:00+00:00,6439.5,6439.5,6440.0,6439.25,6439.5,495,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 10:25:00+00:00,6440.0,6440.0,6440.25,6439.25,6439.5,297,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 10:30:00+00:00,6440.75,6440.75,6441.5,6439.75,6440.25,864,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 10:35:00+00:00,6441.25,6441.25,6441.5,6439.5,6440.75,987,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 10:40:00+00:00,6440.75,6440.75,6441.5,6440.25,6441.0,465,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 10:45:00+00:00,6440.75,6440.75,6441.25,6440.5,6440.5,267,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 10:50:00+00:00,6440.5,6440.5,6441.5,6440.25,6440.75,543,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 10:55:00+00:00,6440.25,6440.25,6440.75,6440.25,6440.75,334,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 11:00:00+00:00,6440.5,6440.5,6442.5,6440.0,6440.25,1831,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 11:05:00+00:00,6439.25,6439.25,6440.5,6439.25,6440.5,804,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 11:10:00+00:00,6439.5,6439.5,6440.25,6439.25,6439.25,612,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 11:15:00+00:00,6438.5,6438.5,6440.25,6438.25,6439.5,713,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 11:20:00+00:00,6438.75,6438.75,6439.0,6437.75,6438.75,646,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 11:25:00+00:00,6438.25,6438.25,6439.0,6438.25,6438.5,208,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 11:30:00+00:00,6437.25,6437.25,6439.25,6437.25,6438.0,877,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 11:35:00+00:00,6435.5,6435.5,6437.5,6435.5,6437.25,970,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 11:40:00+00:00,6437.75,6437.75,6438.0,6435.25,6435.75,1360,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 11:45:00+00:00,6437.75,6437.75,6438.5,6437.25,6437.75,738,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 11:50:00+00:00,6438.0,6438.0,6438.5,6437.25,6437.5,817,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 11:55:00+00:00,6438.25,6438.25,6438.75,6437.5,6437.75,610,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 12:00:00+00:00,6439.0,6439.0,6439.75,6438.0,6438.5,1336,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 12:05:00+00:00,6439.25,6439.25,6440.25,6438.75,6439.0,1157,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 12:10:00+00:00,6438.25,6438.25,6439.25,6437.75,6439.25,882,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 12:15:00+00:00,6438.0,6438.0,6438.75,6436.75,6438.0,896,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 12:20:00+00:00,6436.75,6436.75,6437.75,6436.25,6437.75,804,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 12:25:00+00:00,6436.25,6436.25,6436.75,6435.5,6436.75,827,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 12:30:00+00:00,6436.5,6436.5,6436.75,6435.75,6436.25,704,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 12:35:00+00:00,6437.25,6437.25,6437.5,6435.75,6436.5,875,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 12:40:00+00:00,6436.25,6436.25,6437.75,6435.75,6437.0,1029,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 12:45:00+00:00,6435.25,6435.25,6436.25,6435.0,6436.25,1228,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 12:50:00+00:00,6434.25,6434.25,6435.75,6433.75,6435.25,1645,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 12:55:00+00:00,6434.25,6434.25,6434.5,6432.5,6434.25,1971,2025-07-29,LONDON,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 13:00:00+00:00,6435.0,6435.0,6435.75,6433.0,6434.0,1739,2025-07-29,OFF,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 13:05:00+00:00,6434.75,6434.75,6435.5,6434.5,6435.0,1122,2025-07-29,OFF,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 13:10:00+00:00,6434.5,6434.5,6434.75,6433.25,6434.5,1603,2025-07-29,OFF,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 13:15:00+00:00,6434.75,6434.75,6435.25,6433.5,6434.5,1160,2025-07-29,OFF,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 13:20:00+00:00,6436.5,6436.5,6437.25,6434.5,6435.0,2001,2025-07-29,OFF,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 13:25:00+00:00,6437.0,6437.0,6437.5,6434.5,6436.5,5916,2025-07-29,OFF,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 13:30:00+00:00,6435.5,6435.5,6440.0,6433.25,6437.0,28973,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 13:35:00+00:00,6439.0,6439.0,6439.0,6435.0,6435.75,14009,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 13:40:00+00:00,6433.75,6433.75,6439.25,6432.5,6438.75,17014,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 13:45:00+00:00,6430.5,6430.5,6435.25,6426.0,6434.0,21546,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 13:50:00+00:00,6431.75,6431.75,6432.0,6425.5,6430.25,20823,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 13:55:00+00:00,6432.75,6432.75,6435.25,6429.0,6432.0,13900,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 14:00:00+00:00,6430.0,6430.0,6434.5,6429.75,6433.0,11117,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 14:05:00+00:00,6430.5,6430.5,6432.0,6429.0,6431.5,11419,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 14:10:00+00:00,6431.75,6431.75,6433.0,6429.0,6430.5,9071,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 14:15:00+00:00,6432.25,6432.25,6433.5,6430.25,6432.0,9531,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 14:20:00+00:00,6431.0,6431.0,6433.0,6429.25,6432.0,10029,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 14:25:00+00:00,6430.75,6430.75,6431.5,6426.75,6430.75,12728,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 14:30:00+00:00,6428.25,6428.25,6431.5,6427.75,6430.75,11935,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 14:35:00+00:00,6428.25,6428.25,6429.75,6426.5,6428.5,8232,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 14:40:00+00:00,6425.25,6425.25,6429.75,6425.0,6428.25,9055,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 14:45:00+00:00,6424.75,6424.75,6426.5,6424.0,6425.25,10108,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 14:50:00+00:00,6420.5,6420.5,6425.25,6418.25,6424.5,20814,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 14:55:00+00:00,6419.75,6419.75,6421.25,6418.5,6420.25,9391,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 15:00:00+00:00,6419.0,6419.0,6423.25,6418.0,6422.75,21275,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 15:05:00+00:00,6418.0,6418.0,6419.75,6416.5,6419.0,12942,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 15:10:00+00:00,6417.0,6417.0,6420.25,6416.75,6417.75,11354,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 15:15:00+00:00,6415.0,6415.0,6417.5,6414.75,6417.25,13536,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 15:20:00+00:00,6412.75,6412.75,6416.5,6410.75,6415.0,18934,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 15:25:00+00:00,6406.25,6406.25,6413.0,6405.0,6412.75,22738,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 15:30:00+00:00,6408.75,6408.75,6410.5,6404.0,6406.0,20779,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 15:35:00+00:00,6406.25,6406.25,6409.5,6406.0,6408.75,13873,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 15:40:00+00:00,6404.25,6404.25,6407.0,6400.0,6406.0,23593,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 15:45:00+00:00,6411.75,6411.75,6413.0,6404.25,6404.25,21189,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 15:50:00+00:00,6413.75,6413.75,6415.0,6410.75,6411.75,18220,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 15:55:00+00:00,6412.25,6412.25,6415.5,6412.0,6414.0,9454,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 16:00:00+00:00,6412.75,6412.75,6413.75,6410.25,6412.0,14648,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 16:05:00+00:00,6410.75,6410.75,6413.75,6410.25,6412.75,8451,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 16:10:00+00:00,6410.0,6410.0,6412.5,6408.25,6411.0,10578,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 16:15:00+00:00,6410.75,6410.75,6411.25,6409.0,6409.75,8832,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 16:20:00+00:00,6409.25,6409.25,6411.5,6409.0,6410.75,5630,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 16:25:00+00:00,6410.0,6410.0,6411.25,6407.25,6409.5,10971,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 16:30:00+00:00,6408.25,6408.25,6412.25,6408.25,6410.25,7387,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 16:35:00+00:00,6405.25,6405.25,6409.25,6404.0,6408.5,9490,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 16:40:00+00:00,6410.25,6410.25,6410.5,6405.0,6405.25,7315,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 16:45:00+00:00,6408.75,6408.75,6411.0,6408.5,6410.5,6089,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 16:50:00+00:00,6411.75,6411.75,6412.0,6408.75,6409.0,5049,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 16:55:00+00:00,6415.0,6415.0,6415.5,6411.75,6412.0,7752,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 17:00:00+00:00,6417.75,6417.75,6419.25,6414.0,6415.0,11157,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 17:05:00+00:00,6416.25,6416.25,6418.75,6416.0,6417.75,8524,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 17:10:00+00:00,6417.25,6417.25,6418.0,6416.25,6416.25,5126,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 17:15:00+00:00,6416.75,6416.75,6419.0,6416.25,6417.25,6517,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 17:20:00+00:00,6415.5,6415.5,6417.0,6415.0,6417.0,4948,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 17:25:00+00:00,6415.0,6415.0,6418.5,6413.75,6415.5,11785,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 17:30:00+00:00,6414.5,6414.5,6417.25,6414.25,6415.0,5757,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 17:35:00+00:00,6409.75,6409.75,6414.75,6406.5,6414.5,17564,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
2025-07-29 17:40:00+00:00,6405.75,6405.75,6410.25,6403.25,6409.75,13471,2025-07-29,NY,6442.5,6396.25,6457.75,6408.75,6439.5,6423.75,6440.0,6425.5,2025-07-29 13:30:00+00:00,2025-07-29 14:00:00+00:00
